"ParticipantID", "Phase", "Condition", "TrialNo", "IAC", "DataType", "Pos", "Target", "Output", "StartTime", "EndTime", "TimeTaken", "Correct"
"18","experiment","6","7","low","acccode","2","923416","923416","1487172910598","1487172934719","24121","0"
"18","experiment","6","8","low","amount","1","31.98","31.98","1487172934725","1487172959072","24347","0"
"18","experiment","6","8","low","acccode","1","923416","923416","1487172934725","1487172959072","24347","0"
"18","experiment","6","8","low","amount","2","30.24","30.24","1487172934725","1487172959072","24347","0"
"18","experiment","6","8","low","acccode","2","976274","976274","1487172934725","1487172959072","24347","0"
"18","experiment","6","9","low","amount","1","30.24","30.24","1487172959077","1487172988048","28971","0"
"18","experiment","6","9","low","acccode","1","976274","976274","1487172959077","1487172988048","28971","0"
"18","experiment","6","9","low","amount","2","87.37","87.37","1487172959077","1487172988048","28971","0"
"18","experiment","6","9","low","acccode","2","968411","968411","1487172959077","1487172988048","28971","0"
"18","experiment","6","10","low","amount","1","87.37","87.37","1487172988054","1487173010330","22276","0"
"18","experiment","6","10","low","acccode","1","968411","968411","1487172988054","1487173010330","22276","0"
"18","experiment","6","10","low","amount","2","93.2","93.2","1487172988054","1487173010330","22276","0"
"18","experiment","6","10","low","acccode","2","634665","634665","1487172988054","1487173010330","22276","0"
"18","experiment","6","11","low","amount","1","93.2","93.2","1487173027537","1487173049083","21546","0"
"18","experiment","6","11","low","acccode","1","634665","634665","1487173027537","1487173049083","21546","0"
"18","experiment","6","11","low","amount","2","14.12","14.12","1487173027537","1487173049083","21546","0"
"18","experiment","6","11","low","acccode","2","348617","348617","1487173027537","1487173049083","21546","0"
"18","experiment","6","12","low","amount","1","14.12","14.12","1487173049088","1487173071618","22530","0"
"18","experiment","6","12","low","acccode","1","348617","348617","1487173049088","1487173071618","22530","0"
"18","experiment","6","12","low","amount","2","29.72","29.72","1487173049088","1487173071618","22530","0"
"18","experiment","6","12","low","acccode","2","272210","272210","1487173049088","1487173071618","22530","0"
"18","experiment","6","13","low","amount","1","70.94","70.94","1487173071625","1487173103883","32258","0"
"18","experiment","6","13","low","acccode","1","382247","382247","1487173071625","1487173103883","32258","0"
"18","experiment","6","13","low","amount","2","22.65","22.65","1487173071625","1487173103883","32258","0"
"18","experiment","6","13","low","acccode","2","822933","822933","1487173071625","1487173103883","32258","0"
"18","experiment","6","14","low","amount","1","22.65","22.65","1487173103890","1487173137910","34020","0"
"18","experiment","6","14","low","acccode","1","822933","822933","1487173103890","1487173137910","34020","0"
"18","experiment","6","14","low","amount","2","30.93","30.93","1487173103890","1487173137910","34020","0"
"18","experiment","6","14","low","acccode","2","923416","923416","1487173103890","1487173137910","34020","0"
"18","experiment","6","15","low","amount","1","30.93","30.93","1487173137915","1487173158502","20587","0"
"18","experiment","6","15","low","acccode","1","923416","923416","1487173137915","1487173158502","20587","0"
"18","experiment","6","15","low","amount","2","93.2","93.2","1487173137915","1487173158502","20587","0"
"18","experiment","6","15","low","acccode","2","706420","706420","1487173137915","1487173158502","20587","0"
"18","experiment","6","16","low","amount","1","93.2","93.2","1487173158508","1487173184167","25659","0"
"18","experiment","6","16","low","acccode","1","706420","706420","1487173158508","1487173184167","25659","0"
"18","experiment","6","16","low","amount","2","54.3","54.3","1487173158508","1487173184167","25659","0"
"18","experiment","6","16","low","acccode","2","989462","989462","1487173158508","1487173184167","25659","0"
"18","experiment","6","17","low","amount","1","54.3","54.3","1487173184172","1487173209432","25260","0"
"18","experiment","6","17","low","acccode","1","989462","989462","1487173184172","1487173209432","25260","0"
"18","experiment","6","17","low","amount","2","92.57","92.57","1487173184172","1487173209432","25260","0"
"18","experiment","6","17","low","acccode","2","102083","102083","1487173184172","1487173209432","25260","0"
"18","experiment","6","18","low","amount","1","92.57","92.57","1487173209437","1487173230713","21276","0"
"18","experiment","6","18","low","acccode","1","102083","102083","1487173209437","1487173230713","21276","0"
"18","experiment","6","18","low","amount","2","45.81","45.81","1487173209437","1487173230713","21276","0"
"18","experiment","6","18","low","acccode","2","634665","634665","1487173209437","1487173230713","21276","0"
"18","experiment","6","19","low","amount","1","45.81","45.81","1487173230719","1487173251386","20667","0"
"18","experiment","6","19","low","acccode","1","634665","634665","1487173230719","1487173251386","20667","0"
"18","experiment","6","19","low","amount","2","63.92","63.92","1487173230719","1487173251386","20667","0"
"18","experiment","6","19","low","acccode","2","160744","160774","1487173230719","1487173251386","20667","1"
"18","experiment","6","20","low","amount","1","63.92","63.92","1487173251391","1487173285586","34195","0"
"18","experiment","6","20","low","acccode","1","160744","160744","1487173251391","1487173285586","34195","0"
"18","experiment","6","20","low","amount","2","96.48","96.48","1487173251391","1487173285586","34195","0"
"18","experiment","6","20","low","acccode","2","976274","976274","1487173251391","1487173285586","34195","0"
"18","experiment","6","21","low","amount","1","96.48","96.48","1487173287176","1487173313019","25843","0"
"18","experiment","6","21","low","acccode","1","976274","976274","1487173287176","1487173313019","25843","0"
"18","experiment","6","21","low","amount","2","31.98","31.98","1487173287176","1487173313019","25843","0"
"18","experiment","6","21","low","acccode","2","348617","348617","1487173287176","1487173313019","25843","0"
"18","experiment","6","22","low","amount","1","31.98","31.98","1487173313025","1487173340052","27027","0"
"18","experiment","6","22","low","acccode","1","348617","348617","1487173313025","1487173340052","27027","0"
"18","experiment","6","22","low","amount","2","87.37","87.37","1487173313025","1487173340052","27027","0"
"18","experiment","6","22","low","acccode","2","844100","844100","1487173313025","1487173340052","27027","0"
"18","experiment","6","23","low","amount","1","14.12","14.12","1487173340058","1487173358325","18267","0"
"18","experiment","6","23","low","acccode","1","634665","634665","1487173340058","1487173358325","18267","0"
"18","experiment","6","23","low","amount","2","29.72","29.72","1487173340058","1487173358325","18267","0"
"18","experiment","6","23","low","acccode","2","822933","822933","1487173340058","1487173358325","18267","0"
"18","experiment","6","24","low","amount","1","29.72","29.72","1487173358330","1487173378861","20531","0"
"18","experiment","6","24","low","acccode","1","822933","822933","1487173358330","1487173378861","20531","0"
"18","experiment","6","24","low","amount","2","87.37","87.37","1487173358330","1487173378861","20531","0"
"18","experiment","6","24","low","acccode","2","706420","706420","1487173358330","1487173378861","20531","0"
"18","experiment","6","25","low","amount","1","87.37","87.37","1487173378868","1487173406254","27386","0"
"18","experiment","6","25","low","acccode","1","706420","706420","1487173378868","1487173406254","27386","0"
"18","experiment","6","25","low","amount","2","93.2","93.2","1487173378868","1487173406254","27386","0"
"18","experiment","6","25","low","acccode","2","483132","483132","1487173378868","1487173406254","27386","0"
"18","experiment","6","26","low","amount","1","93.2","93.2","1487173406259","1487173436119","29860","0"
"18","experiment","6","26","low","acccode","1","483132","483132","1487173406259","1487173436119","29860","0"
"18","experiment","6","26","low","amount","2","51.59","51.59","1487173406259","1487173436119","29860","0"
"18","experiment","6","26","low","acccode","2","618089","618089","1487173406259","1487173436119","29860","0"
"18","experiment","6","27","low","amount","1","51.59","51.59","1487173436125","1487173461752","25627","0"
"18","experiment","6","27","low","acccode","1","618089","618089","1487173436125","1487173461752","25627","0"
"18","experiment","6","27","low","amount","2","40.87","40.87","1487173436125","1487173461752","25627","0"
"18","experiment","6","27","low","acccode","2","989462","989462","1487173436125","1487173461752","25627","0"
"18","experiment","6","28","low","amount","1","40.87","40.87","1487173461759","1487173485056","23297","0"
"18","experiment","6","28","low","acccode","1","989462","989462","1487173461759","1487173485056","23297","0"
"18","experiment","6","28","low","amount","2","19.69","19.69","1487173461759","1487173485056","23297","0"
"18","experiment","6","28","low","acccode","2","883173","883173","1487173461759","1487173485056","23297","0"
"18","experiment","6","29","low","amount","1","19.69","19.69","1487173485062","1487173507586","22524","0"
"18","experiment","6","29","low","acccode","1","883173","883173","1487173485062","1487173507586","22524","0"
"18","experiment","6","29","low","amount","2","54.3","54.3","1487173485062","1487173507586","22524","0"
"18","experiment","6","29","low","acccode","2","272210","272210","1487173485062","1487173507586","22524","0"
"18","experiment","6","30","low","amount","1","54.3","54.","1487173507592","1487173526722","19130","1"
"18","experiment","6","30","low","acccode","1","272210","272210","1487173507592","1487173526722","19130","0"
"18","experiment","6","30","low","amount","2","22.65","22.65","1487173507592","1487173526722","19130","0"
"18","experiment","6","30","low","acccode","2","844100","844100","1487173507592","1487173526722","19130","0"
"18","experiment","6","31","low","amount","1","22.65","22.65","1487173571706","1487173591963","20257","0"
"18","experiment","6","31","low","acccode","1","844100","844100","1487173571706","1487173591963","20257","0"
"18","experiment","6","31","low","amount","2","98.06","98.06","1487173571706","1487173591963","20257","0"
"18","experiment","6","31","low","acccode","2","382247","382247","1487173571706","1487173591963","20257","0"
"18","experiment","6","32","low","amount","1","98.06","98.06","1487173591969","1487173618894","26925","0"
"18","experiment","6","32","low","acccode","1","382247","382247","1487173591969","1487173618894","26925","0"
"18","experiment","6","32","low","amount","2","83.71","83.71","1487173591969","1487173618894","26925","0"
"18","experiment","6","32","low","acccode","2","947266","947266","1487173591969","1487173618894","26925","0"
"18","experiment","6","33","low","amount","1","30.24","3024","1487173618900","1487173639901","21001","1"
"18","experiment","6","33","low","acccode","1","968411","968411","1487173618900","1487173639901","21001","0"
"18","experiment","6","33","low","amount","2","29.72","29.72","1487173618900","1487173639901","21001","0"
"18","experiment","6","33","low","acccode","2","249162","249162","1487173618900","1487173639901","21001","0"
"18","experiment","6","34","low","amount","1","29.72","29.72","1487173639907","1487173659575","19668","0"
"18","experiment","6","34","low","acccode","1","249162","249162","1487173639907","1487173659575","19668","0"
"18","experiment","6","34","low","amount","2","54.3","54.3","1487173639907","1487173659575","19668","0"
"18","experiment","6","34","low","acccode","2","110610","110610","1487173639907","1487173659575","19668","0"
"18","experiment","6","35","low","amount","1","54.3","54.3","1487173659580","1487173677951","18371","0"
"18","experiment","6","35","low","acccode","1","110610","110610","1487173659580","1487173677951","18371","0"
"18","experiment","6","35","low","amount","2","23.99","23.99","1487173659580","1487173677951","18371","0"
"18","experiment","6","35","low","acccode","2","965503","965503","1487173659580","1487173677951","18371","0"
"18","experiment","6","36","low","amount","1","23.99","23.99","1487173677956","1487173699992","22036","0"
"18","experiment","6","36","low","acccode","1","965503","965503","1487173677956","1487173699992","22036","0"
"18","experiment","6","36","low","amount","2","70.94","70.94","1487173677956","1487173699992","22036","0"
"18","experiment","6","36","low","acccode","2","976274","976274","1487173677956","1487173699992","22036","0"
"18","experiment","6","37","low","amount","1","70.94","70.94","1487173699998","1487173723912","23914","0"
"18","experiment","6","37","low","acccode","1","976274","976274","1487173699998","1487173723912","23914","0"
"18","experiment","6","37","low","amount","2","83.71","83.71","1487173699998","1487173723912","23914","0"
"18","experiment","6","37","low","acccode","2","483132","483132","1487173699998","1487173723912","23914","0"
"18","experiment","6","38","low","amount","1","83.71","83.71","1487173723918","1487173751433","27515","0"
"18","experiment","6","38","low","acccode","1","483132","483132","1487173723918","1487173751433","27515","0"
"18","experiment","6","38","low","amount","2","92.57","92.57","1487173723918","1487173751433","27515","0"
"18","experiment","6","38","low","acccode","2","348617","348617","1487173723918","1487173751433","27515","0"
"18","experiment","6","39","low","amount","1","92.57","92.57","1487173751440","1487173775186","23746","0"
"18","experiment","6","39","low","acccode","1","348617","348617","1487173751440","1487173775186","23746","0"
"18","experiment","6","39","low","amount","2","87.37","87.37","1487173751440","1487173775186","23746","0"
"18","experiment","6","39","low","acccode","2","822933","822933","1487173751440","1487173775186","23746","0"
"18","experiment","6","40","low","amount","1","87.37","87.37","1487173775192","1487173797003","21811","0"
"18","experiment","6","40","low","acccode","1","822933","822933","1487173775192","1487173797003","21811","0"
"18","experiment","6","40","low","amount","2","22.65","22.65","1487173775192","1487173797003","21811","0"
"18","experiment","6","40","low","acccode","2","272210","272210","1487173775192","1487173797003","21811","0"
"18","experiment","6","41","low","amount","1","22.65","22.65","1487173808841","1487173826484","17643","0"
"18","experiment","6","41","low","acccode","1","272210","272210","1487173808841","1487173826484","17643","0"
"18","experiment","6","41","low","amount","2","98.06","98.06","1487173808841","1487173826484","17643","0"
"18","experiment","6","41","low","acccode","2","844100","844100","1487173808841","1487173826484","17643","0"
"18","experiment","6","42","low","amount","1","98.06","98.06","1487173826489","1487173846043","19554","0"
"18","experiment","6","42","low","acccode","1","844100","844100","1487173826489","1487173846043","19554","0"
"18","experiment","6","42","low","amount","2","14.12","14.12","1487173826489","1487173846043","19554","0"
"18","experiment","6","42","low","acccode","2","989462","989462","1487173826489","1487173846043","19554","0"
"18","experiment","6","43","low","amount","1","40.87","40.87","1487173846048","1487173869372","23324","0"
"18","experiment","6","43","low","acccode","1","989462","989462","1487173846048","1487173869372","23324","0"
"18","experiment","6","43","low","amount","2","30.93","30.93","1487173846048","1487173869372","23324","0"
"18","experiment","6","43","low","acccode","2","947266","947266","1487173846048","1487173869372","23324","0"
"18","experiment","6","44","low","amount","1","30.93","30.93","1487173869378","1487173890054","20676","0"
"18","experiment","6","44","low","acccode","1","947266","947266","1487173869378","1487173890054","20676","0"
"18","experiment","6","44","low","amount","2","22.65","22.65","1487173869378","1487173890054","20676","0"
"18","experiment","6","44","low","acccode","2","102083","102083","1487173869378","1487173890054","20676","0"
"18","experiment","6","45","low","amount","1","22.65","22.65","1487173890060","1487173912294","22234","0"
"18","experiment","6","45","low","acccode","1","102083","102083","1487173890060","1487173912294","22234","0"
"18","experiment","6","45","low","amount","2","30.24","30.24","1487173890060","1487173912294","22234","0"
"18","experiment","6","45","low","acccode","2","976274","976274","1487173890060","1487173912294","22234","0"
"18","experiment","6","46","low","amount","1","30.24","30.24","1487173912298","1487173931654","19356","0"
"18","experiment","6","46","low","acccode","1","976274","976274","1487173912298","1487173931654","19356","0"
"18","experiment","6","46","low","amount","2","19.69","19.69","1487173912298","1487173931654","19356","0"
"18","experiment","6","46","low","acccode","2","968411","968411","1487173912298","1487173931654","19356","0"
"18","experiment","6","47","low","amount","1","19.69","19.69","1487173931661","1487173958544","26883","0"
"18","experiment","6","47","low","acccode","1","968411","968411","1487173931661","1487173958544","26883","0"
"18","experiment","6","47","low","amount","2","45.81","45.81","1487173931661","1487173958544","26883","0"
"18","experiment","6","47","low","acccode","2","634665","634665","1487173931661","1487173958544","26883","0"
"18","experiment","6","48","low","amount","1","45.81","45.81","1487173958549","1487173978312","19763","0"
"18","experiment","6","48","low","acccode","1","634665","634665","1487173958549","1487173978312","19763","0"
"18","experiment","6","48","low","amount","2","93.2","93.2","1487173958549","1487173978312","19763","0"
"18","experiment","6","48","low","acccode","2","844100","844100","1487173958549","1487173978312","19763","0"
"18","experiment","6","49","low","amount","1","93.2","93.2","1487173978317","1487173996223","17906","0"
"18","experiment","6","49","low","acccode","1","844100","844100","1487173978317","1487173996223","17906","0"
"18","experiment","6","49","low","amount","2","23.99","23.99","1487173978317","1487173996223","17906","0"
"18","experiment","6","49","low","acccode","2","110610","110610","1487173978317","1487173996223","17906","0"
"19","training","2","0","low","amount","1","11.49","11.49","1487174378914","1487174565212","186298","0"
"19","training","2","0","high","acccode","1","883416","883416","1487174378914","1487174565212","186298","0"
"19","training","2","0","high","amount","2","52.64","52.64","1487174378914","1487174565212","186298","0"
"19","training","2","0","low","acccode","2","468950","468950","1487174378914","1487174565212","186298","0"
"19","training","2","1","low","amount","1","39.47","39.47","1487174565219","1487174603685","38466","0"
"19","training","2","1","high","acccode","1","591345","591345","1487174565219","1487174603685","38466","0"
"19","training","2","1","high","amount","2","42.21","42.21","1487174565219","1487174603685","38466","0"
"19","training","2","1","low","acccode","2","753041","753041","1487174565219","1487174603685","38466","0"
"19","experiment","2","2","low","amount","1","95.32","95.32","1487174607897","1487174646519","38622","0"
"19","experiment","2","2","high","acccode","1","488439","488439","1487174607897","1487174646519","38622","0"
"19","experiment","2","2","low","amount","2","40.85","40.85","1487174607897","1487174646519","38622","0"
"19","experiment","2","2","high","acccode","2","144949","144949","1487174607897","1487174646519","38622","0"
"19","experiment","2","3","low","amount","1","96.48","96.48","1487174646525","1487174687730","41205","0"
"19","experiment","2","3","high","acccode","1","822933","822933","1487174646525","1487174687730","41205","0"
"19","experiment","2","3","low","amount","2","22.65","22.65","1487174646525","1487174687730","41205","0"
"19","experiment","2","3","high","acccode","2","110610","110610","1487174646525","1487174687730","41205","0"
"19","experiment","2","4","low","amount","1","22.65","22.65","1487174687736","1487174720842","33106","0"
"19","experiment","2","4","high","acccode","1","110610","110610","1487174687736","1487174720842","33106","0"
"19","experiment","2","4","low","amount","2","92.57","92.57","1487174687736","1487174720842","33106","0"
"19","experiment","2","4","high","acccode","2","947266","947266","1487174687736","1487174720842","33106","0"
"19","experiment","2","5","low","amount","1","92.57","92.57","1487174720848","1487174752643","31795","0"
"19","experiment","2","5","high","acccode","1","947266","947266","1487174720848","1487174752643","31795","0"
"19","experiment","2","5","low","amount","2","63.92","63.92","1487174720848","1487174752643","31795","0"
"19","experiment","2","5","high","acccode","2","883173","883173","1487174720848","1487174752643","31795","0"
"19","experiment","2","6","low","amount","1","63.92","63.92","1487174752648","1487174784586","31938","0"
"19","experiment","2","6","high","acccode","1","883173","883173","1487174752648","1487174784586","31938","0"
"19","experiment","2","6","low","amount","2","45.81","45.81","1487174752648","1487174784586","31938","0"
"19","experiment","2","6","high","acccode","2","618089","618089","1487174752648","1487174784586","31938","0"
"19","experiment","2","7","low","amount","1","45.81","45.81","1487174784591","1487174817061","32470","0"
"19","experiment","2","7","high","acccode","1","618089","618089","1487174784591","1487174817061","32470","0"
"19","experiment","2","7","low","amount","2","31.98","31.98","1487174784591","1487174817061","32470","0"
"19","experiment","2","7","high","acccode","2","923416","923416","1487174784591","1487174817061","32470","0"
"19","experiment","2","8","low","amount","1","31.98","31.98","1487174817068","1487174863550","46482","0"
"19","experiment","2","8","high","acccode","1","923416","923416","1487174817068","1487174863550","46482","0"
"19","experiment","2","8","low","amount","2","30.24","30.24","1487174817068","1487174863550","46482","0"
"19","experiment","2","8","high","acccode","2","976274","976274","1487174817068","1487174863550","46482","0"
"19","experiment","2","9","low","amount","1","30.24","30.24","1487174863556","1487174896423","32867","0"
"19","experiment","2","9","high","acccode","1","976274","976274","1487174863556","1487174896423","32867","0"
"19","experiment","2","9","low","amount","2","87.37","87.37","1487174863556","1487174896423","32867","0"
"19","experiment","2","9","high","acccode","2","968411","968411","1487174863556","1487174896423","32867","0"
"19","experiment","2","10","low","amount","1","87.37","87.37","1487174896429","1487174928064","31635","0"
"19","experiment","2","10","high","acccode","1","968411","968411","1487174896429","1487174928064","31635","0"
"19","experiment","2","10","low","amount","2","93.2","93.2","1487174896429","1487174928064","31635","0"
"19","experiment","2","10","high","acccode","2","634665","634665","1487174896429","1487174928064","31635","0"
"19","experiment","2","11","low","amount","1","93.2","93.2","1487174930423","1487174975483","45060","0"
"19","experiment","2","11","high","acccode","1","634665","634665","1487174930423","1487174975483","45060","0"
"19","experiment","2","11","low","amount","2","14.12","14.12","1487174930423","1487174975483","45060","0"
"19","experiment","2","11","high","acccode","2","348617","348617","1487174930423","1487174975483","45060","0"
"19","experiment","2","12","low","amount","1","14.12","14.12","1487174975489","1487175005763","30274","0"
"19","experiment","2","12","high","acccode","1","348617","348617","1487174975489","1487175005763","30274","0"
"19","experiment","2","12","low","amount","2","29.72","29.72","1487174975489","1487175005763","30274","0"
"19","experiment","2","12","high","acccode","2","272210","272210","1487174975489","1487175005763","30274","0"
"19","experiment","2","13","low","amount","1","70.94","70.94","1487175005769","1487175043596","37827","0"
"19","experiment","2","13","high","acccode","1","382247","382247","1487175005769","1487175043596","37827","0"
"19","experiment","2","13","low","amount","2","22.65","22.65","1487175005769","1487175043596","37827","0"
"19","experiment","2","13","high","acccode","2","822933","822933","1487175005769","1487175043596","37827","0"
"19","experiment","2","14","low","amount","1","22.65","22.65","1487175043602","1487175070589","26987","0"
"19","experiment","2","14","high","acccode","1","822933","822933","1487175043602","1487175070589","26987","0"
"19","experiment","2","14","low","amount","2","30.93","30.93","1487175043602","1487175070589","26987","0"
"19","experiment","2","14","high","acccode","2","923416","923416","1487175043602","1487175070589","26987","0"
"19","experiment","2","15","low","amount","1","30.93","30.93","1487175070594","1487175098022","27428","0"
"19","experiment","2","15","high","acccode","1","923416","923416","1487175070594","1487175098022","27428","0"
"19","experiment","2","15","low","amount","2","93.2","93.2","1487175070594","1487175098022","27428","0"
"19","experiment","2","15","high","acccode","2","706420","706420","1487175070594","1487175098022","27428","0"
"19","experiment","2","16","low","amount","1","93.2","93.2","1487175098028","1487175129328","31300","0"
"19","experiment","2","16","high","acccode","1","706420","706420","1487175098028","1487175129328","31300","0"
"19","experiment","2","16","low","amount","2","54.3","54.3","1487175098028","1487175129328","31300","0"
"19","experiment","2","16","high","acccode","2","989462","989462","1487175098028","1487175129328","31300","0"
"19","experiment","2","17","low","amount","1","54.3","54.3","1487175129333","1487175154151","24818","0"
"19","experiment","2","17","high","acccode","1","989462","989462","1487175129333","1487175154151","24818","0"
"19","experiment","2","17","low","amount","2","92.57","92.57","1487175129333","1487175154151","24818","0"
"19","experiment","2","17","high","acccode","2","102083","102083","1487175129333","1487175154151","24818","0"
"19","experiment","2","18","low","amount","1","92.57","92.57","1487175154156","1487175184912","30756","0"
"19","experiment","2","18","high","acccode","1","102083","102083","1487175154156","1487175184912","30756","0"
"19","experiment","2","18","low","amount","2","45.81","45.81","1487175154156","1487175184912","30756","0"
"19","experiment","2","18","high","acccode","2","634665","634665","1487175154156","1487175184912","30756","0"
"19","experiment","2","19","low","amount","1","45.81","45.81","1487175184918","1487175220442","35524","0"
"19","experiment","2","19","high","acccode","1","634665","634665","1487175184918","1487175220442","35524","0"
"19","experiment","2","19","low","amount","2","63.92","63.92","1487175184918","1487175220442","35524","0"
"19","experiment","2","19","high","acccode","2","160744","160744","1487175184918","1487175220442","35524","0"
"19","experiment","2","20","low","amount","1","63.92","63.92","1487175220447","1487175257274","36827","0"
"19","experiment","2","20","high","acccode","1","160744","160744","1487175220447","1487175257274","36827","0"
"19","experiment","2","20","low","amount","2","96.48","96.48","1487175220447","1487175257274","36827","0"
"19","experiment","2","20","high","acccode","2","976274","976274","1487175220447","1487175257274","36827","0"
"19","experiment","2","21","low","amount","1","96.48","96.48","1487175260786","1487175287668","26882","0"
"19","experiment","2","21","high","acccode","1","976274","976274","1487175260786","1487175287668","26882","0"
"19","experiment","2","21","low","amount","2","31.98","31.98","1487175260786","1487175287668","26882","0"
"19","experiment","2","21","high","acccode","2","348617","348617","1487175260786","1487175287668","26882","0"
"19","experiment","2","22","low","amount","1","31.98","31.98","1487175287674","1487175318877","31203","0"
"19","experiment","2","22","high","acccode","1","348617","348617","1487175287674","1487175318877","31203","0"
"19","experiment","2","22","low","amount","2","87.37","87.37","1487175287674","1487175318877","31203","0"
"19","experiment","2","22","high","acccode","2","844100","844100","1487175287674","1487175318877","31203","0"
"19","experiment","2","23","low","amount","1","14.12","14.12","1487175318881","1487175346758","27877","0"
"19","experiment","2","23","high","acccode","1","634665","634665","1487175318881","1487175346758","27877","0"
"19","experiment","2","23","low","amount","2","29.72","29.72","1487175318881","1487175346758","27877","0"
"19","experiment","2","23","high","acccode","2","822933","822933","1487175318881","1487175346758","27877","0"
"19","experiment","2","24","low","amount","1","29.72","29.72","1487175346763","1487175374351","27588","0"
"19","experiment","2","24","high","acccode","1","822933","822933","1487175346763","1487175374351","27588","0"
"19","experiment","2","24","low","amount","2","87.37","87.37","1487175346763","1487175374351","27588","0"
"19","experiment","2","24","high","acccode","2","706420","706420","1487175346763","1487175374351","27588","0"
"19","experiment","2","25","low","amount","1","87.37","87.37","1487175374357","1487175407360","33003","0"
"19","experiment","2","25","high","acccode","1","706420","706420","1487175374357","1487175407360","33003","0"
"19","experiment","2","25","low","amount","2","93.2","93.2","1487175374357","1487175407360","33003","0"
"19","experiment","2","25","high","acccode","2","483132","483132","1487175374357","1487175407360","33003","0"
"19","experiment","2","26","low","amount","1","93.2","93.2","1487175407365","1487175435960","28595","0"
"19","experiment","2","26","high","acccode","1","483132","483132","1487175407365","1487175435960","28595","0"
"19","experiment","2","26","low","amount","2","51.59","51.59","1487175407365","1487175435960","28595","0"
"19","experiment","2","26","high","acccode","2","618089","618089","1487175407365","1487175435960","28595","0"
"19","experiment","2","27","low","amount","1","51.59","51.59","1487175435965","1487175467560","31595","0"
"19","experiment","2","27","high","acccode","1","618089","618089","1487175435965","1487175467560","31595","0"
"19","experiment","2","27","low","amount","2","40.87","40.87","1487175435965","1487175467560","31595","0"
"19","experiment","2","27","high","acccode","2","989462","989462","1487175435965","1487175467560","31595","0"
"19","experiment","2","28","low","amount","1","40.87","40.87","1487175467565","1487175494162","26597","0"
"19","experiment","2","28","high","acccode","1","989462","989462","1487175467565","1487175494162","26597","0"
"19","experiment","2","28","low","amount","2","19.69","19.69","1487175467565","1487175494162","26597","0"
"19","experiment","2","28","high","acccode","2","883173","883173","1487175467565","1487175494162","26597","0"
"19","experiment","2","29","low","amount","1","19.69","19","1487175494168","1487175500243","6075","1"
"19","experiment","2","29","high","acccode","1","883173","","1487175494168","1487175500243","6075","1"
"19","experiment","2","29","low","amount","2","54.3","","1487175494168","1487175500243","6075","1"
"19","experiment","2","29","high","acccode","2","272210","","1487175494168","1487175500243","6075","1"
"19","experiment","2","30","low","amount","1","54.3","19.69","1487175500246","1487175525907","25661","1"
"19","experiment","2","30","high","acccode","1","272210","272210","1487175500246","1487175525907","25661","0"
"19","experiment","2","30","low","amount","2","22.65","22.65","1487175500246","1487175525907","25661","0"
"19","experiment","2","30","high","acccode","2","844100","844100","1487175500246","1487175525907","25661","0"
"19","experiment","2","31","low","amount","1","22.65","22.65","1487175528010","1487175555156","27146","0"
"19","experiment","2","31","high","acccode","1","844100","844100","1487175528010","1487175555156","27146","0"
"19","experiment","2","31","low","amount","2","98.06","98.06","1487175528010","1487175555156","27146","0"
"19","experiment","2","31","high","acccode","2","382247","382274","1487175528010","1487175555156","27146","1"
"19","experiment","2","32","low","amount","1","98.06","98.06","1487175555162","1487175595101","39939","0"
"19","experiment","2","32","high","acccode","1","382247","382247","1487175555162","1487175595101","39939","0"
"19","experiment","2","32","low","amount","2","83.71","83.71","1487175555162","1487175595101","39939","0"
"19","experiment","2","32","high","acccode","2","947266","947266","1487175555162","1487175595101","39939","0"
"19","experiment","2","33","low","amount","1","30.24","30.24","1487175595107","1487175631839","36732","0"
"19","experiment","2","33","high","acccode","1","968411","968411","1487175595107","1487175631839","36732","0"
"19","experiment","2","33","low","amount","2","29.72","29.72","1487175595107","1487175631839","36732","0"
"19","experiment","2","33","high","acccode","2","249162","249162","1487175595107","1487175631839","36732","0"
"19","experiment","2","34","low","amount","1","29.72","29.72","1487175631846","1487175662623","30777","0"
"19","experiment","2","34","high","acccode","1","249162","249162","1487175631846","1487175662623","30777","0"
"19","experiment","2","34","low","amount","2","54.3","54.3","1487175631846","1487175662623","30777","0"
"19","experiment","2","34","high","acccode","2","110610","110610","1487175631846","1487175662623","30777","0"
"19","experiment","2","35","low","amount","1","54.3","54.3","1487175662629","1487175690697","28068","0"
"19","experiment","2","35","high","acccode","1","110610","110610","1487175662629","1487175690697","28068","0"
"19","experiment","2","35","low","amount","2","23.99","23.99","1487175662629","1487175690697","28068","0"
"19","experiment","2","35","high","acccode","2","965503","965503","1487175662629","1487175690697","28068","0"
"19","experiment","2","36","low","amount","1","23.99","23.99","1487175690702","1487175717104","26402","0"
"19","experiment","2","36","high","acccode","1","965503","965503","1487175690702","1487175717104","26402","0"
"19","experiment","2","36","low","amount","2","70.94","70.94","1487175690702","1487175717104","26402","0"
"19","experiment","2","36","high","acccode","2","976274","976274","1487175690702","1487175717104","26402","0"
"19","experiment","2","37","low","amount","1","70.94","70.94","1487175717111","1487175756602","39491","0"
"19","experiment","2","37","high","acccode","1","976274","976274","1487175717111","1487175756602","39491","0"
"19","experiment","2","37","low","amount","2","83.71","83.71","1487175717111","1487175756602","39491","0"
